baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZC155.4	953.278967798176	-1.49684190998837	0.0705492241021499	-14.1297359776065	2.49076368917661e-45	3.17719849798982e-43
W02D9.7	1415.20069338661	-2.83060967088197	0.16504191715462	-14.1213196687392	2.80685367032234e-45	3.55699907280261e-43
EFHD-1	1544.96637379747	1.37198778150266	0.062005086198869	14.0631653781745	6.39601202721113e-45	8.05274527244134e-43
C44B7.5	1586.18714617935	-6.04141816031252	0.395018139957719	-14.0282625018326	1.04685012307443e-44	1.30950819588968e-42
PPT-1	247.098076859105	3.47648736286722	0.212292564570205	14.020685881737	1.16483421202876e-44	1.4477545216042e-42
Y34F4.4	215.204743821775	3.03443614204438	0.180779937121717	14.0194547160284	1.18521802182928e-44	1.46370651116229e-42
F58G1.7	340.302050427309	2.6132423591996	0.150866923892474	14.007327150819	1.405976225522e-44	1.72534639472444e-42
ZK822.6	173.757418204705	3.86392194604839	0.241271736479102	13.9424617037137	3.49668325052128e-44	4.26397431096586e-42
PERM-4	12728.074906413	-2.49981322411123	0.143883091434141	-13.8988758455095	6.43440054193399e-44	7.79728700672238e-42
TSP-2	210.564486522174	3.52273093012743	0.217580826085511	13.8924508400362	7.03850717721977e-44	8.47637364342324e-42
W04A8.4	373.720869498479	2.50275670885006	0.145301752242334	13.7834312246274	3.20661591883845e-43	3.83784420063942e-41
MPST-1	734.158256581239	-1.68561036626248	0.0860481063862963	-13.7784597018314	3.43523551027522e-43	4.0862442520691e-41
Y43F8C.3	434.959351332814	2.10548156168686	0.116637393615273	13.7647242614364	4.15466371643842e-43	4.91187651207467e-41
COEL-1	540.423659137242	2.4369972655607	0.140868709327833	13.7503727747861	5.06677840928126e-43	5.9539252471245e-41
K08C7.4	99.9637005806079	3.80064891372966	0.240050480848259	13.7498117148787	5.10622407406126e-43	5.96413123927553e-41
C17H1.7	820.278271181113	4.28650398891805	0.275636765786193	13.7372965399513	6.07003524507222e-43	7.04741996207815e-41
VIG-1	29612.822095373	-1.66192208323794	0.0846445010557927	-13.727082902551	6.98913013539288e-43	8.06620501161503e-41
ACS-2	2008.65517466893	4.15564024743209	0.266440996756029	13.7202618663803	7.67875676119784e-43	8.80966951732928e-41
Y10G11A.1	1098.84275871413	-1.50451087669852	0.0734532286813578	-13.6755169885876	1.42193067611292e-42	1.62175375759726e-40
Y53C10A.1	317.478657194054	-1.92877217363137	0.104636319141633	-13.6546486473538	1.89400642072035e-42	2.14753745563432e-40
SET-31	644.449116035989	-2.23126989141671	0.127020008664332	-13.6298990184439	2.65948047844682e-42	2.99506096660066e-40
ZK813.3	2997.28652635184	-3.46220795959689	0.217337240404685	-13.629546202396	2.67236859673998e-42	2.99506096660066e-40
W08A12.4	308.114149456022	3.74987509406991	0.238473825907218	13.6278062454298	2.73684236385095e-42	3.0496917582015e-40
Y97E10AR.4	690.583261300794	-1.58981108886658	0.0800123363173744	-13.6205382697959	3.02331178693577e-42	3.34965669925129e-40
IFET-1	7267.00971479823	-1.41071068251137	0.0669387376087552	-13.6051368018666	3.73269326698262e-42	4.11211305417761e-40
C27F2.1	228.658549400573	4.55000886145329	0.298244276302591	13.5795023853006	5.29851861925585e-42	5.80412302309331e-40
R03H10.6	388.333390126099	2.59800060780487	0.155101474285564	13.5266322739277	1.08899360777722e-41	1.186207700067e-39
BBS-2	137.897822678735	5.24944977063955	0.351309513140326	13.5192745797989	1.20356745337882e-41	1.30368543874648e-39
DNJ-12	5419.8122669421	-1.05038483402377	0.0407530080147118	-13.5053793777647	1.45363004211559e-41	1.56580182703218e-39
CHE-11	215.732057915314	4.58030755811423	0.302171008034571	13.5033059083134	1.49513521663959e-41	1.6016119732279e-39
CHS-1	2660.18408974502	-2.34836549969849	0.136902065290313	-13.5013704561641	1.53494045552766e-41	1.63521760946296e-39
HIS-6	554.668689438557	5.01571421677779	0.334860619132144	13.4853546782573	1.90746003192448e-41	2.02096953874228e-39
DAZ-1	2076.14971640273	-2.41714573774808	0.142316788151955	-13.4709738931229	2.31788387971465e-41	2.44247013824931e-39
CRI-2	1777.38815536468	1.78805585517354	0.0956229314888868	13.4701565316813	2.34368621574516e-41	2.45630983984232e-39
C55A1.6	133.977440549926	4.68558873303453	0.310916761541854	13.4620877699805	2.61423806125962e-41	2.72513235321305e-39
RUVB-1	2211.29148961889	-1.3627514397874	0.0641327338108076	-13.4525910330367	2.97270288250361e-41	3.08223188175735e-39
F30F8.1	1250.50373847715	-1.85508144969037	0.100976202574917	-13.4198099664621	4.62898690263036e-41	4.77401207739893e-39
