baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TUB-1	266.134747773359	4.92350736519657	0.248246203551436	17.8190332899896	5.02982089043597e-71	2.70897770124064e-68
DOD-23	15773.6574905495	3.59555922957207	0.174894642692923	17.6995657608976	4.22552698268313e-70	2.21429034235793e-67
PFD-5	1497.00541893815	-1.97825349492937	0.0836512346492961	-17.671627933848	6.93659402473624e-70	3.53930583014766e-67
NMTN-1	273.56034229937	3.27531105833852	0.158242170478554	17.5383783598612	7.29803961305344e-69	3.62824846301265e-66
TRY-5	277.138385209738	5.71366622066178	0.298241805275011	17.4813393979232	1.98774627656351e-68	9.63510313907248e-66
OSM-6	178.305198928862	5.35710761484402	0.277906468809433	17.4774903069085	2.1265482384803e-68	1.00564984868035e-65
T28A11.2	2225.86375744809	2.31096918392741	0.103801496540781	17.4464650730342	3.66206547541074e-68	1.69056636911283e-65
F14H12.3	438.180498441514	2.46165151404027	0.112474491340898	17.4408569503526	4.03971011895234e-68	1.78753082618573e-65
EEED8.3	996.743423339388	-2.83607448492157	0.133944463246373	-17.4406200025205	4.05649370014814e-68	1.78753082618573e-65
LGC-33	274.919002960494	3.6783468361494	0.183062196521353	17.3621146066532	1.59730407630674e-67	6.88225083011366e-65
COL-13	7056.16516511048	2.24472134219061	0.100512841265011	17.3581934430696	1.71020570121552e-67	7.20851703062342e-65
F55B11.3	1715.83427387053	-3.58854996869694	0.184114680221729	-16.7751423459411	3.70969036070515e-63	1.53036566816409e-60
T06G6.4	299.996676755313	3.88751023304585	0.202257089280225	16.7485364547716	5.80365721978027e-63	2.34431478821499e-60
ZK596.1	4917.70224485863	4.23113983270616	0.223593868131402	16.6871294990676	1.62603043410655e-62	6.43410287487591e-60
KAP-1	223.594712277576	3.23561898118425	0.164164143691975	16.6639250183472	2.39760512632806e-62	9.29743315887496e-60
CLP-4	2498.42232744483	1.90104619769755	0.0841788827080141	16.6436777565375	3.36312773046203e-62	1.27858203070448e-59
